#Gen,#Eval,HyperVolume using each gen,HyperVolume using whole gen,Num of feasible individuals
1,300,0,0,0
2,600,0,0,0
3,900,0,0,0
4,1200,0,0,0
5,1500,0,0,0
6,1800,0,0,0
7,2100,0,0,0
8,2400,0,0,0
9,2700,0,0,0
10,3000,0.412724526299469,0,1
11,3300,0,0,0
12,3600,0,0,0
13,3900,0,0,0
14,4200,0.539706746882847,0.559328117020395,2
15,4500,0,0.559328117020395,0
16,4800,0,0.559328117020395,0
17,5100,0.185729857926066,0.559328117020395,2
18,5400,0,0.559328117020395,0
19,5700,0,0.559328117020395,0
20,6000,0,0.559328117020395,0
21,6300,0,0.559328117020395,0
22,6600,0,0.559328117020395,0
23,6900,0,0.559328117020395,0
24,7200,0,0.559328117020395,0
25,7500,0,0.559328117020395,0
26,7800,0,0.559328117020395,0
27,8100,0,0.559328117020395,0
28,8400,0.50642129294,0.568969067914494,1
29,8700,0.539706746882847,0.568969067914494,1
30,9000,0.423201477795521,0.568969067914494,1
31,9300,0,0.568969067914494,0
32,9600,0,0.568969067914494,0
33,9900,0,0.568969067914494,0
34,10200,0.556999534579618,0.568969067914494,2
35,10500,0.539706746882847,0.568969067914494,2
36,10800,0.539706746882847,0.568969067914494,1
37,11100,0.539706746882847,0.568969067914494,1
38,11400,0.545388102552306,0.57112163917432,3
39,11700,0.539706746882847,0.57112163917432,4
40,12000,0.539706746882847,0.57112163917432,2
41,12300,0.564385382179316,0.578512170277863,4
42,12600,0.545388102552306,0.578512170277863,6
43,12900,0.564955919190977,0.57985979876672,6
44,13200,0.550478100452726,0.581706028094535,6
45,13500,0.582829267775936,0.583600910953593,11
46,13800,0.568489054139486,0.583655363460927,10
47,14100,0.559717164868736,0.583698221431686,10
48,14400,0.613972928675358,0.613975681501996,10
49,14700,0.562292434966659,0.613975686655006,12
50,15000,0.669602383257352,0.672055299014584,5
51,15300,0,0.672055299014584,0
52,15600,0.566109161598865,0.672065055608655,4
53,15900,0.565887124271058,0.672065061103404,10
54,16200,0.570424108405852,0.672091049206415,9
55,16500,0.633387250376043,0.673299635211142,4
56,16800,0.599689108916518,0.673599528175318,4
57,17100,0.606559024385923,0.677638080240666,8
58,17400,0.581034479667454,0.677638080240666,7
59,17700,0.621024924457795,0.677785882324607,6
60,18000,0.642488559597581,0.677785882324607,7
61,18300,0,0.677785882324607,0
62,18600,0.629964210903585,0.677984313636174,6
63,18900,0.643410755888154,0.678275623478752,6
64,19200,0.618493402438923,0.678275623478752,3
65,19500,0.637903104456996,0.678307861038368,5
66,19800,0.643867357881402,0.678309936334436,4
67,20100,0.647476520842972,0.678395748417043,6
68,20400,0.647878746996209,0.67860146934054,2
69,20700,0.648044451770205,0.67860146934054,7
70,21000,0.657941468975493,0.681226312473439,7
71,21300,0.659064419818272,0.681648580803301,13
72,21600,0.661158957440287,0.682995909660101,7
73,21900,0.666733665142504,0.683677945864911,12
74,22200,0.667511171094935,0.683708851150276,12
75,22500,0.6698727006215,0.684653164603763,9
76,22800,0.669855062720192,0.684653164603763,11
77,23100,0.671350432215245,0.68511660890534,10
78,23400,0.675873668582888,0.685264255264991,11
79,23700,0.675576666678279,0.685264255264991,12
80,24000,0.676523194346622,0.685352447350805,8
81,24300,0.674805800776013,0.685526279623349,12
82,24600,0.677250068705986,0.685951620476818,14
83,24900,0.68747774831365,0.688349561006941,14
84,25200,0.681583118676122,0.688352957717607,10
85,25500,0.688451223927158,0.689392693256433,13
86,25800,0.68665453142186,0.689398950961735,12
87,26100,0.68904760047571,0.690125286380244,11
