#Gen,#Eval,HyperVolume using each gen,HyperVolume using whole gen,Num of feasible individuals
1,153,0,0,0
2,306,0,0,0
3,459,0.173693006365341,0,1
4,612,0,0,0
5,765,0,0,0
6,918,0.404615073932292,0.405464630418329,1
7,1071,0,0.405464630418329,0
8,1224,0.572429863609392,0.573039400583903,3
9,1377,0,0.573039400583903,0
10,1530,0.494219169473919,0.574607380273594,1
11,1683,0.488341951348015,0.579190649879018,3
12,1836,0.524872722388241,0.579190649879018,2
13,1989,0.532275218370833,0.589141908960708,4
14,2142,0.526058100641781,0.589141908960708,2
15,2295,0.600078378542002,0.605133240996183,5
16,2448,0.491229621842502,0.605133240996183,4
17,2601,0.617993487111494,0.629415523753823,8
18,2754,0.537153626606402,0.629415523753823,6
19,2907,0.618279384961065,0.63261084976586,7
20,3060,0.622383230816775,0.63261084976586,5
21,3213,0.601155332848302,0.63261084976586,7
22,3366,0.555483786010478,0.63261084976586,3
23,3519,0.611980669108804,0.641287650817919,11
24,3672,0.614874762406029,0.641296945780202,9
25,3825,0.622974894914738,0.641524010554622,15
26,3978,0.629309598376668,0.641556258248297,10
27,4131,0.628615162490275,0.641770190952436,12
28,4284,0.627416053842034,0.641787582929703,13
29,4437,0.69986446008791,0.701690968208023,21
30,4590,0.613380935849388,0.701690968208023,17
31,4743,0.686170581731358,0.708472810129272,22
32,4896,0.714385859603957,0.71549358108063,29
33,5049,0.698775670858546,0.718797611765113,26
34,5202,0.712269629226135,0.723021031172545,31
35,5355,0.720339955947661,0.729948830373036,42
36,5508,0.804215322290149,0.811134451292611,36
37,5661,0.772830723346101,0.813770037863467,41
38,5814,0.728192508147983,0.814665660017161,51
39,5967,0.839404635204296,0.841703196496786,39
40,6120,0.733739741003989,0.84172348308688,51
41,6273,0.860876108725929,0.862155987461652,53
42,6426,0.81336854366284,0.862977480011121,66
43,6579,0.862658790044798,0.863673093621191,80
44,6732,0.885503259558253,0.889203124374319,73
45,6885,0.938765133580408,0.939661582833516,84
46,7038,0.910283373928712,0.939683260612188,89
47,7191,0.921921885590745,0.939683449806047,76
48,7344,0.938505624631072,0.939911033050735,74
49,7497,0.944230430131799,0.944564518325345,89
50,7650,0.941435647641895,0.944720938237398,92
51,7803,0.94400226871105,0.944730424083176,108
52,7956,0.944139543782571,0.944752661600751,121
53,8109,0.942529636409293,0.944785970874975,124
54,8262,0.943066033525575,0.94478636445824,119
55,8415,0.942783675431425,0.944807479407274,116
56,8568,0.943155980975542,0.944834562707708,121
57,8721,0.944195551615159,0.944851393916625,116
58,8874,0.944083012518361,0.944851475176401,116
59,9027,0.943919565208656,0.944851568156523,123
60,9180,0.944070271460514,0.944851636571672,113
61,9333,0.942302159135421,0.944851655506988,117
62,9486,0.943558366111205,0.944855917464504,115
63,9639,0.944097790405885,0.944856023115061,125
64,9792,0.943340002626852,0.944856988287828,119
65,9945,0.944084001463055,0.94485958542194,119
66,10098,0.942629568729393,0.944859589931202,125
67,10251,0.944056907273372,0.94490375223272,117
68,10404,0.94388198418629,0.944903855686329,107
69,10557,0.944014577586101,0.944903862042823,121
70,10710,0.944031044893498,0.944903864809918,115
71,10863,0.944123442895432,0.944907681941524,119
72,11016,0.944036311651569,0.944907684504619,119
73,11169,0.944056794975161,0.944908162934505,120
74,11322,0.942735340425951,0.944908491835203,124
75,11475,0.943791676473141,0.944908595708687,114
76,11628,0.944060725136173,0.944908597869625,120
77,11781,0.942826613789396,0.944908599009161,115
78,11934,0.944096098685601,0.944908668168384,114
79,12087,0.942795335185821,0.94490866840697,119
80,12240,0.944149816882982,0.944908877356379,121
81,12393,0.944031594402668,0.944908880145603,113
82,12546,0.944061409756912,0.944908880642068,117
83,12699,0.944063583744909,0.944908883212501,120
84,12852,0.944110648462524,0.944908981607624,123
85,13005,0.944049527161166,0.94490899453637,123
86,13158,0.944053253964043,0.94490918284688,116
87,13311,0.94387527350205,0.944909199823147,112
88,13464,0.944118677512508,0.94490922882372,116
89,13617,0.944132434206417,0.944909229319718,118
90,13770,0.94407729597262,0.944909229553125,112
91,13923,0.944081792837507,0.944909249758332,123
92,14076,0.944061851518546,0.944909270766951,118
93,14229,0.943797352932094,0.9449092732705,116
94,14382,0.942943039243877,0.944909280018963,107
95,14535,0.94406717820928,0.944909398297412,118
96,14688,0.942808279845819,0.944909421509595,112
97,14841,0.94283358502821,0.944909421744505,115
98,14994,0.944114243057211,0.944909424077903,117
99,15147,0.944062873365436,0.944909507710531,113
100,15300,0.944094773817986,0.944909516933225,114
101,15453,0.944061589901782,0.944909517096167,118
102,15606,0.944061527058181,0.944909517710642,112
103,15759,0.944061830167145,0.944909517825245,121
104,15912,0.944071357549876,0.94490952155806,120
105,16065,0.944068166385592,0.944909524335305,119
106,16218,0.944060032810663,0.94490953147859,116
107,16371,0.944067581822796,0.944909531623335,120
108,16524,0.943991734572026,0.944909531880783,110
109,16677,0.944084323368422,0.944909531981688,121
110,16830,0.9428197866586,0.944909576183906,114
111,16983,0.94275621038084,0.94490957642765,119
112,17136,0.944068164490904,0.944909576706581,121
113,17289,0.943913398997371,0.944909576795301,114
114,17442,0.944080903687586,0.944909576930922,115
115,17595,0.944066041843529,0.944909579378056,118
116,17748,0.944070426625139,0.944909579439487,115
117,17901,0.944068972464823,0.944909579568469,124
118,18054,0.942773563010896,0.944909579639464,116
119,18207,0.942770734097848,0.944909579727387,116
120,18360,0.944064541034566,0.944909579828393,117
121,18513,0.944064200386229,0.94490957990101,113
122,18666,0.9440713742942,0.944909580056472,118
123,18819,0.944085183665649,0.94490958019279,122
124,18972,0.944028649084772,0.944909580743935,116
125,19125,0.944067830783541,0.944909580857661,113
126,19278,0.943677170794239,0.944909580938939,115
127,19431,0.944062135402511,0.944909581019944,121
128,19584,0.942773645389547,0.944909581104914,115
129,19737,0.942756917854103,0.944909581221464,107
130,19890,0.944062131935029,0.944909581343542,113
131,20043,0.942756686382774,0.944909581458734,126
132,20196,0.944123716357703,0.944909588456163,115
133,20349,0.942780006445784,0.944909588645007,121
134,20502,0.944072860904419,0.944909659666799,121
135,20655,0.942765448909436,0.944909662185021,120
136,20808,0.944084235595067,0.944909662289813,123
137,20961,0.944056816389704,0.944909662413909,121
138,21114,0.942752118032779,0.944909662510246,116
139,21267,0.942754578062154,0.944909662569586,126
140,21420,0.944104803593147,0.944909662622294,124
141,21573,0.944062161574423,0.944909747923707,125
142,21726,0.944065196929748,0.944909747988958,118
143,21879,0.943967259304277,0.944909748151664,121
144,22032,0.943529843761466,0.94490974816543,111
145,22185,0.944061981993294,0.944909748187285,117
146,22338,0.942735737751035,0.944909748345221,120
147,22491,0.944103049492268,0.944909748447434,113
148,22644,0.943268581883203,0.944909748526701,117
149,22797,0.944092839140055,0.94490974857017,114
150,22950,0.942798328588442,0.944909748676648,123
151,23103,0.944065945875973,0.94490974870123,122
152,23256,0.944065980133017,0.944909748787212,108
153,23409,0.94406261614747,0.944909748860462,117
154,23562,0.944100549142556,0.94490974912437,114
155,23715,0.944172636576873,0.944909749224136,120
156,23868,0.944065414742779,0.944909749465958,115
157,24021,0.94418223300589,0.944909749490378,119
158,24174,0.942771644751685,0.944909749534857,113
159,24327,0.944063976327172,0.944909749611268,117
160,24480,0.942781524127945,0.944909749644849,116
161,24633,0.944066690903937,0.944909749708872,121
162,24786,0.942771961113748,0.944909749768972,117
163,24939,0.943805458540006,0.944909800082595,124
164,25092,0.944068653263973,0.944909800104699,115
165,25245,0.944066897816409,0.944909800177689,108
166,25398,0.943749458646195,0.944909800878508,121
167,25551,0.942772020111462,0.944909800973227,109
168,25704,0.944084694187786,0.94490980102266,122
169,25857,0.944062541343126,0.944909801113045,120
170,26010,0.944064106520165,0.94490980114738,106
171,26163,0.943958536670031,0.944909801801665,119
172,26316,0.942775805194019,0.944909801863112,118
173,26469,0.944069296050665,0.944909802026389,110
174,26622,0.944083925354864,0.944909802052422,120
175,26775,0.944068339041405,0.944909836611433,125
176,26928,0.944066246098898,0.944909836628463,123
177,27081,0.944068180511075,0.944909836650413,124
178,27234,0.944062899788841,0.944909836715765,113
179,27387,0.944066712253754,0.944909836776225,122
180,27540,0.944080938065739,0.944909836828569,117
181,27693,0.944083986281513,0.944909836883981,124
182,27846,0.94277627280954,0.944909836905946,120
183,27999,0.944062290910219,0.944909837673586,117
184,28152,0.942828098893693,0.94490983770747,113
185,28305,0.944077166859634,0.944909837916516,117
186,28458,0.944071005199186,0.944909839276596,116
187,28611,0.944075185598658,0.944909839306735,120
188,28764,0.944064744377853,0.944909839518813,117
189,28917,0.944065202394376,0.944909839582961,120
190,29070,0.944069549596837,0.944909839612011,113
191,29223,0.944063180941621,0.944909841995215,112
192,29376,0.9427764417488,0.944909842023821,112
193,29529,0.944065682536006,0.94490984210188,116
194,29682,0.944072057711291,0.944909844338547,118
195,29835,0.944064588344339,0.944909844371134,111
196,29988,0.944084327070042,0.944909844400222,121
