#Gen,#Eval,HyperVolume using each gen,HyperVolume using whole gen,Num of feasible individuals
323,49419,0,0.602310131987933,0
324,49572,0,0.602310131987933,0
325,49725,0,0.602310131987933,0
326,49878,0,0.602310131987933,0
327,50031,0,0.602310131987933,0
328,50184,0,0.602310131987933,0
329,50337,0,0.602310131987933,0
330,50490,0,0.602310131987933,0
331,50643,0,0.602310131987933,0
332,50796,0,0.602310131987933,0
333,50949,0,0.602310131987933,0
334,51102,0,0.602310131987933,0
335,51255,0,0.602310131987933,0
336,51408,0,0.602310131987933,0
337,51561,0,0.602310131987933,0
338,51714,0,0.602310131987933,0
339,51867,0,0.602310131987933,0
340,52020,0,0.602310131987933,0
341,52173,0,0.602310131987933,0
342,52326,0,0.602310131987933,0
343,52479,0,0.602310131987933,0
344,52632,0,0.602310131987933,0
345,52785,0,0.602310131987933,0
346,52938,0.434772880743268,0.612214495828929,1
347,53091,0,0.612214495828929,0
348,53244,0,0.612214495828929,0
349,53397,0,0.612214495828929,0
350,53550,0,0.612214495828929,0
351,53703,0,0.612214495828929,0
352,53856,0,0.612214495828929,0
353,54009,0,0.612214495828929,0
354,54162,0,0.612214495828929,0
355,54315,0,0.612214495828929,0
356,54468,0,0.612214495828929,0
357,54621,0,0.612214495828929,0
358,54774,0,0.612214495828929,0
359,54927,0,0.612214495828929,0
360,55080,0,0.612214495828929,0
361,55233,0,0.612214495828929,0
362,55386,0,0.612214495828929,0
363,55539,0,0.612214495828929,0
364,55692,0,0.612214495828929,0
365,55845,0,0.612214495828929,0
366,55998,0,0.612214495828929,0
367,56151,0,0.612214495828929,0
368,56304,0,0.612214495828929,0
369,56457,0,0.612214495828929,0
370,56610,0,0.612214495828929,0
371,56763,0,0.612214495828929,0
372,56916,0,0.612214495828929,0
373,57069,0,0.612214495828929,0
374,57222,0,0.612214495828929,0
375,57375,0,0.612214495828929,0
376,57528,0,0.612214495828929,0
377,57681,0,0.612214495828929,0
378,57834,0,0.612214495828929,0
379,57987,0,0.612214495828929,0
380,58140,0,0.612214495828929,0
381,58293,0,0.612214495828929,0
382,58446,0,0.612214495828929,0
383,58599,0,0.612214495828929,0
384,58752,0,0.612214495828929,0
385,58905,0,0.612214495828929,0
386,59058,0,0.612214495828929,0
387,59211,0,0.612214495828929,0
388,59364,0,0.612214495828929,0
389,59517,0,0.612214495828929,0
390,59670,0,0.612214495828929,0
391,59823,0,0.612214495828929,0
392,59976,0,0.612214495828929,0
393,60129,0,0.612214495828929,0
394,60282,0,0.612214495828929,0
395,60435,0,0.612214495828929,0
396,60588,0,0.612214495828929,0
397,60741,0,0.612214495828929,0
398,60894,0,0.612214495828929,0
399,61047,0,0.612214495828929,0
400,61200,0,0.612214495828929,0
401,61353,0,0.612214495828929,0
402,61506,0,0.612214495828929,0
403,61659,0,0.612214495828929,0
404,61812,0.46889055873173,0.612214495828929,1
405,61965,0,0.612214495828929,0
406,62118,0,0.612214495828929,0
407,62271,0,0.612214495828929,0
408,62424,0.360427365086431,0.61760147359676,1
409,62577,0,0.61760147359676,0
410,62730,0,0.61760147359676,0
411,62883,0,0.61760147359676,0
412,63036,0,0.61760147359676,0
413,63189,0,0.61760147359676,0
414,63342,0,0.61760147359676,0
415,63495,0,0.61760147359676,0
416,63648,0,0.61760147359676,0
417,63801,0,0.61760147359676,0
418,63954,0,0.61760147359676,0
419,64107,0,0.61760147359676,0
420,64260,0,0.61760147359676,0
421,64413,0,0.61760147359676,0
422,64566,0,0.61760147359676,0
423,64719,0,0.61760147359676,0
424,64872,0,0.61760147359676,0
425,65025,0.102580806937218,0.61760147359676,1
426,65178,0,0.61760147359676,0
427,65331,0,0.61760147359676,0
428,65484,0,0.61760147359676,0
429,65637,0.866658327651484,0.873452807075224,1
430,65790,0,0.873452807075224,0
431,65943,0,0.873452807075224,0
432,66096,0,0.873452807075224,0
433,66249,0,0.873452807075224,0
434,66402,0.284587689931952,0.873461488290689,1
435,66555,0,0.873461488290689,0
436,66708,0,0.873461488290689,0
437,66861,0,0.873461488290689,0
438,67014,0,0.873461488290689,0
439,67167,0,0.873461488290689,0
440,67320,0,0.873461488290689,0
441,67473,0,0.873461488290689,0
442,67626,0,0.873461488290689,0
443,67779,0,0.873461488290689,0
444,67932,0,0.873461488290689,0
445,68085,0,0.873461488290689,0
446,68238,0,0.873461488290689,0
447,68391,0,0.873461488290689,0
448,68544,0,0.873461488290689,0
449,68697,0,0.873461488290689,0
450,68850,0,0.873461488290689,0
451,69003,0,0.873461488290689,0
452,69156,0,0.873461488290689,0
453,69309,0,0.873461488290689,0
454,69462,0,0.873461488290689,0
455,69615,0,0.873461488290689,0
456,69768,0.385042939640489,0.873461488290689,1
457,69921,0,0.873461488290689,0
458,70074,0,0.873461488290689,0
459,70227,0,0.873461488290689,0
460,70380,0,0.873461488290689,0
461,70533,0,0.873461488290689,0
462,70686,0,0.873461488290689,0
463,70839,0,0.873461488290689,0
464,70992,0,0.873461488290689,0
465,71145,0,0.873461488290689,0
466,71298,0,0.873461488290689,0
467,71451,0,0.873461488290689,0
468,71604,0,0.873461488290689,0
469,71757,0,0.873461488290689,0
470,71910,0,0.873461488290689,0
471,72063,0,0.873461488290689,0
472,72216,0,0.873461488290689,0
473,72369,0,0.873461488290689,0
474,72522,0,0.873461488290689,0
475,72675,0,0.873461488290689,0
476,72828,0,0.873461488290689,1
477,72981,0,0.873461488290689,0
478,73134,0,0.873461488290689,0
479,73287,0,0.873461488290689,0
480,73440,0,0.873461488290689,0
481,73593,0,0.873461488290689,0
482,73746,0,0.873461488290689,0
483,73899,0,0.873461488290689,0
484,74052,0.508601688967644,0.873461488290689,2
485,74205,0,0.873461488290689,0
486,74358,0,0.873461488290689,0
487,74511,0,0.873461488290689,0
488,74664,0,0.873461488290689,0
489,74817,0,0.873461488290689,0
490,74970,0,0.873461488290689,0
491,75123,0,0.873461488290689,0
492,75276,0,0.873461488290689,0
493,75429,0,0.873461488290689,0
494,75582,0,0.873461488290689,0
495,75735,0,0.873461488290689,0
496,75888,0,0.873461488290689,0
497,76041,0,0.873461488290689,0
498,76194,0,0.873461488290689,0
499,76347,0,0.873461488290689,0
500,76500,0,0.873461488290689,0
501,76653,0,0.873461488290689,0
502,76806,0,0.873461488290689,0
503,76959,0,0.873461488290689,0
504,77112,0,0.873461488290689,0
505,77265,0,0.873461488290689,0
506,77418,0,0.873461488290689,0
507,77571,0,0.873461488290689,0
508,77724,0,0.873461488290689,0
509,77877,0,0.873461488290689,0
510,78030,0,0.873461488290689,0
511,78183,0,0.873461488290689,0
512,78336,0,0.873461488290689,0
513,78489,0,0.873461488290689,0
514,78642,0,0.873461488290689,0
515,78795,0,0.873461488290689,0
516,78948,0,0.873461488290689,0
517,79101,0,0.873461488290689,0
518,79254,0,0.873461488290689,0
519,79407,0,0.873461488290689,0
520,79560,0,0.873461488290689,0
521,79713,0,0.873461488290689,0
522,79866,0,0.873461488290689,0
523,80019,0,0.873461488290689,0
524,80172,0,0.873461488290689,0
525,80325,0,0.873461488290689,0
526,80478,0,0.873461488290689,0
527,80631,0,0.873461488290689,0
528,80784,0,0.873461488290689,0
529,80937,0,0.873461488290689,0
530,81090,0,0.873461488290689,0
531,81243,0,0.873461488290689,0
532,81396,0,0.873461488290689,0
533,81549,0,0.873461488290689,0
534,81702,0,0.873461488290689,0
535,81855,0,0.873461488290689,0
536,82008,0,0.873461488290689,0
537,82161,0,0.873461488290689,0
538,82314,0,0.873461488290689,0
539,82467,0,0.873461488290689,0
540,82620,0,0.873461488290689,0
541,82773,0,0.873461488290689,0
542,82926,0,0.873461488290689,0
543,83079,0,0.873461488290689,0
544,83232,0,0.873461488290689,0
545,83385,0,0.873461488290689,0
546,83538,0,0.873461488290689,0
547,83691,0,0.873461488290689,0
548,83844,0,0.873461488290689,0
549,83997,0,0.873461488290689,0
550,84150,0,0.873461488290689,0
551,84303,0,0.873461488290689,0
552,84456,0,0.873461488290689,0
553,84609,0,0.873461488290689,0
554,84762,0,0.873461488290689,0
555,84915,0,0.873461488290689,0
556,85068,0,0.873461488290689,0
557,85221,0,0.873461488290689,0
558,85374,0,0.873461488290689,0
559,85527,0,0.873461488290689,0
560,85680,0,0.873461488290689,0
561,85833,0.399062049233357,0.873461488290689,1
562,85986,0,0.873461488290689,0
563,86139,0,0.873461488290689,0
564,86292,0,0.873461488290689,0
565,86445,0,0.873461488290689,0
566,86598,0,0.873461488290689,1
567,86751,0,0.873461488290689,0
568,86904,0,0.873461488290689,0
569,87057,0,0.873461488290689,0
570,87210,0,0.873461488290689,0
571,87363,0,0.873461488290689,0
572,87516,0,0.873461488290689,0
573,87669,0,0.873461488290689,0
574,87822,0,0.873461488290689,0
575,87975,0,0.873461488290689,0
576,88128,0,0.873461488290689,0
577,88281,0,0.873461488290689,0
578,88434,0,0.873461488290689,0
579,88587,0,0.873461488290689,0
580,88740,0,0.873461488290689,0
581,88893,0,0.873461488290689,0
582,89046,0,0.873461488290689,0
583,89199,0,0.873461488290689,0
584,89352,0,0.873461488290689,0
585,89505,0,0.873461488290689,0
586,89658,0,0.873461488290689,0
587,89811,0.270400974132109,0.873461488290689,1
588,89964,0,0.873461488290689,0
589,90117,0,0.873461488290689,0
590,90270,0,0.873461488290689,0
591,90423,0,0.873461488290689,0
592,90576,0,0.873461488290689,0
593,90729,0,0.873461488290689,0
594,90882,0,0.873461488290689,0
595,91035,0,0.873461488290689,0
596,91188,0,0.873461488290689,0
597,91341,0,0.873461488290689,0
598,91494,0,0.873461488290689,0
599,91647,0,0.873461488290689,0
600,91800,0,0.873461488290689,0
601,91953,0,0.873461488290689,0
602,92106,0,0.873461488290689,0
603,92259,0,0.873461488290689,0
604,92412,0,0.873461488290689,0
605,92565,0,0.873461488290689,0
606,92718,0,0.873461488290689,0
607,92871,0,0.873461488290689,0
608,93024,0,0.873461488290689,0
609,93177,0,0.873461488290689,0
610,93330,0,0.873461488290689,0
611,93483,0,0.873461488290689,0
612,93636,0,0.873461488290689,0
613,93789,0,0.873461488290689,0
614,93942,0,0.873461488290689,0
615,94095,0,0.873461488290689,0
616,94248,0.521507939668564,0.873461488290689,1
617,94401,0,0.873461488290689,0
618,94554,0,0.873461488290689,0
619,94707,0,0.873461488290689,0
620,94860,0,0.873461488290689,0
621,95013,0,0.873461488290689,0
622,95166,0,0.873461488290689,0
623,95319,0,0.873461488290689,0
624,95472,0,0.873461488290689,0
625,95625,0,0.873461488290689,0
626,95778,0,0.873461488290689,0
627,95931,0,0.873461488290689,0
628,96084,0,0.873461488290689,0
629,96237,0,0.873461488290689,0
630,96390,0,0.873461488290689,0
631,96543,0,0.873461488290689,0
632,96696,0,0.873461488290689,0
633,96849,0,0.873461488290689,0
634,97002,0,0.873461488290689,0
635,97155,0,0.873461488290689,0
636,97308,0,0.873461488290689,0
637,97461,0,0.873461488290689,0
638,97614,0,0.873461488290689,0
639,97767,0,0.873461488290689,0
640,97920,0,0.873461488290689,0
641,98073,0,0.873461488290689,0
642,98226,0,0.873461488290689,0
643,98379,0,0.873461488290689,0
644,98532,0,0.873461488290689,0
645,98685,0,0.873461488290689,0
646,98838,0,0.873461488290689,0
647,98991,0,0.873461488290689,0
648,99144,0,0.873461488290689,0
649,99297,0,0.873461488290689,0
650,99450,0,0.873461488290689,0
651,99603,0,0.873461488290689,0
652,99756,0,0.873461488290689,0
653,99909,0,0.873461488290689,0
654,100062,0,0.873461488290689,0
655,100215,0,0.873461488290689,0
656,100368,0,0.873461488290689,0
657,100521,0,0.873461488290689,0
658,100674,0,0.873461488290689,0
659,100827,0,0.873461488290689,0
660,100980,0,0.873461488290689,0
661,101133,0,0.873461488290689,0
662,101286,0,0.873461488290689,0
663,101439,0,0.873461488290689,0
664,101592,0,0.873461488290689,0
665,101745,0,0.873461488290689,0
666,101898,0,0.873461488290689,0
667,102051,0,0.873461488290689,0
668,102204,0,0.873461488290689,0
669,102357,0,0.873461488290689,0
670,102510,0,0.873461488290689,0
671,102663,0,0.873461488290689,0
672,102816,0,0.873461488290689,0
673,102969,0,0.873461488290689,0
674,103122,0,0.873461488290689,0
675,103275,0,0.873461488290689,0
676,103428,0,0.873461488290689,0
677,103581,0,0.873461488290689,0
678,103734,0,0.873461488290689,0
679,103887,0,0.873461488290689,0
680,104040,0,0.873461488290689,0
681,104193,0.522648104987749,0.873461488290689,1
682,104346,0,0.873461488290689,0
683,104499,0,0.873461488290689,0
684,104652,0,0.873461488290689,0
685,104805,0,0.873461488290689,0
686,104958,0,0.873461488290689,0
687,105111,0,0.873461488290689,0
688,105264,0,0.873461488290689,0
689,105417,0,0.873461488290689,0
690,105570,0,0.873461488290689,0
691,105723,0,0.873461488290689,0
692,105876,0,0.873461488290689,0
693,106029,0,0.873461488290689,0
694,106182,0,0.873461488290689,0
695,106335,0,0.873461488290689,0
696,106488,0,0.873461488290689,0
697,106641,0,0.873461488290689,0
698,106794,0,0.873461488290689,0
699,106947,0,0.873461488290689,0
700,107100,0,0.873461488290689,0
701,107253,0,0.873461488290689,0
702,107406,0,0.873461488290689,0
703,107559,0,0.873461488290689,0
704,107712,0,0.873461488290689,0
705,107865,0,0.873461488290689,0
706,108018,0,0.873461488290689,0
707,108171,0,0.873461488290689,0
708,108324,0,0.873461488290689,0
709,108477,0,0.873461488290689,0
710,108630,0,0.873461488290689,0
711,108783,0,0.873461488290689,0
712,108936,0,0.873461488290689,0
713,109089,0,0.873461488290689,0
714,109242,0,0.873461488290689,0
715,109395,0,0.873461488290689,0
716,109548,0,0.873461488290689,0
717,109701,0,0.873461488290689,0
718,109854,0,0.873461488290689,0
719,110007,0,0.873461488290689,0
720,110160,0,0.873461488290689,0
721,110313,0,0.873461488290689,0
722,110466,0,0.873461488290689,0
723,110619,0,0.873461488290689,0
724,110772,0,0.873461488290689,0
725,110925,0,0.873461488290689,0
726,111078,0,0.873461488290689,0
727,111231,0,0.873461488290689,0
728,111384,0,0.873461488290689,0
729,111537,0,0.873461488290689,0
730,111690,0,0.873461488290689,0
731,111843,0,0.873461488290689,0
732,111996,0,0.873461488290689,0
733,112149,0,0.873461488290689,0
734,112302,0,0.873461488290689,0
735,112455,0,0.873461488290689,0
736,112608,0,0.873461488290689,0
737,112761,0,0.873461488290689,0
738,112914,0,0.873461488290689,0
739,113067,0,0.873461488290689,0
740,113220,0,0.873461488290689,0
741,113373,0,0.873461488290689,0
742,113526,0,0.873461488290689,0
743,113679,0,0.873461488290689,0
744,113832,0,0.873461488290689,0
745,113985,0,0.873461488290689,0
746,114138,0,0.873461488290689,0
747,114291,0,0.873461488290689,0
748,114444,0,0.873461488290689,0
749,114597,0,0.873461488290689,0
750,114750,0,0.873461488290689,0
751,114903,0,0.873461488290689,0
752,115056,0,0.873461488290689,0
753,115209,0,0.873461488290689,0
754,115362,0,0.873461488290689,0
755,115515,0,0.873461488290689,0
756,115668,0,0.873461488290689,0
757,115821,0,0.873461488290689,0
758,115974,0,0.873461488290689,0
759,116127,0,0.873461488290689,0
760,116280,0,0.873461488290689,0
761,116433,0,0.873461488290689,0
762,116586,0,0.873461488290689,0
763,116739,0,0.873461488290689,0
764,116892,0.512679864366722,0.873461488290689,1
765,117045,0,0.873461488290689,0
766,117198,0,0.873461488290689,0
767,117351,0,0.873461488290689,0
768,117504,0,0.873461488290689,0
769,117657,0,0.873461488290689,0
770,117810,0,0.873461488290689,0
771,117963,0,0.873461488290689,0
772,118116,0,0.873461488290689,0
773,118269,0,0.873461488290689,0
774,118422,0,0.873461488290689,0
775,118575,0,0.873461488290689,0
776,118728,0.19594065790272,0.873461488290689,1
777,118881,0,0.873461488290689,0
778,119034,0,0.873461488290689,0
779,119187,0,0.873461488290689,0
780,119340,0,0.873461488290689,0
781,119493,0,0.873461488290689,0
782,119646,0,0.873461488290689,0
783,119799,0.428196525875803,0.873461488290689,1
784,119952,0,0.873461488290689,0
785,120105,0,0.873461488290689,0
786,120258,0,0.873461488290689,0
787,120411,0,0.873461488290689,0
788,120564,0,0.873461488290689,0
789,120717,0,0.873461488290689,0
790,120870,0,0.873461488290689,0
791,121023,0,0.873461488290689,0
792,121176,0,0.873461488290689,0
793,121329,0,0.873461488290689,0
794,121482,0,0.873461488290689,0
795,121635,0,0.873461488290689,0
796,121788,0,0.873461488290689,0
797,121941,0,0.873461488290689,0
798,122094,0,0.873461488290689,0
799,122247,0.474413542863245,0.873461488290689,1
800,122400,0,0.873461488290689,0
801,122553,0,0.873461488290689,0
802,122706,0,0.873461488290689,0
803,122859,0,0.873461488290689,0
804,123012,0,0.873461488290689,0
805,123165,0,0.873461488290689,0
806,123318,0,0.873461488290689,0
807,123471,0,0.873461488290689,0
808,123624,0,0.873461488290689,0
809,123777,0.245549477281403,0.873461488290689,1
810,123930,0,0.873461488290689,0
811,124083,0,0.873461488290689,0
812,124236,0,0.873461488290689,0
813,124389,0,0.873461488290689,0
814,124542,0,0.873461488290689,0
815,124695,0,0.873461488290689,0
816,124848,0.370462163115,0.873461488290689,1
817,125001,0,0.873461488290689,0
818,125154,0,0.873461488290689,0
819,125307,0,0.873461488290689,0
820,125460,0,0.873461488290689,0
821,125613,0,0.873461488290689,0
822,125766,0,0.873461488290689,0
823,125919,0,0.873461488290689,0
824,126072,0,0.873461488290689,0
825,126225,0,0.873461488290689,0
826,126378,0,0.873461488290689,1
827,126531,0,0.873461488290689,0
828,126684,0,0.873461488290689,0
829,126837,0,0.873461488290689,0
830,126990,0,0.873461488290689,0
831,127143,0,0.873461488290689,0
832,127296,0,0.873461488290689,0
833,127449,0,0.873461488290689,0
